Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
15-05-2026, 10:54:26 am,HARDWARE,31.6,8.351,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:27 am,HARDWARE,31.6,6.991,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:28 am,HARDWARE,31.6,7.808,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:29 am,HARDWARE,31.7,5.893,1.73,33.2,35,MODEL_NOT_FOUND,FAILURE,YES
15-05-2026, 10:54:30 am,HARDWARE,31.7,4.957,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:31 am,HARDWARE,31.7,9.095,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:32 am,HARDWARE,31.7,8.846,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:33 am,HARDWARE,31.7,5.041,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:34 am,HARDWARE,31.7,5.698,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:35 am,HARDWARE,31.7,8.062,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:36 am,HARDWARE,31.7,7.224,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:37 am,HARDWARE,31.7,6.218,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:38 am,HARDWARE,31.7,5.397,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:39 am,HARDWARE,31.7,9.172,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:40 am,HARDWARE,31.7,9.48,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:41 am,HARDWARE,31.7,5.257,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:42 am,HARDWARE,31.7,5.347,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:43 am,HARDWARE,31.7,8.273,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:44 am,HARDWARE,31.7,8.203,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:45 am,HARDWARE,31.7,6.635,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:46 am,HARDWARE,31.7,6.967,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:47 am,HARDWARE,31.7,7.718,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:48 am,HARDWARE,31.7,7.595,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:49 am,HARDWARE,31.7,7.79,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:50 am,HARDWARE,31.7,7.189,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:51 am,HARDWARE,31.7,7.659,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:52 am,HARDWARE,31.7,8.158,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:53 am,HARDWARE,31.6,8.491,1.73,33.2,35,MODEL_NOT_FOUND,WARNING,NO
15-05-2026, 10:54:54 am,HARDWARE,31.6,8.354,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:55 am,HARDWARE,31.6,6.457,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:56 am,HARDWARE,31.6,6.655,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:57 am,HARDWARE,31.6,8.517,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:58 am,HARDWARE,31.6,8.449,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:54:59 am,HARDWARE,31.6,6.529,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:00 am,HARDWARE,31.6,7.202,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:01 am,HARDWARE,31.6,7.892,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:02 am,HARDWARE,31.6,7.514,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:03 am,HARDWARE,31.6,8.051,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:04 am,HARDWARE,31.6,8.736,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:05 am,HARDWARE,31.6,5.936,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:06 am,HARDWARE,31.6,5.398,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:07 am,HARDWARE,31.6,10.001,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:08 am,HARDWARE,31.6,10.016,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:09 am,HARDWARE,31.6,9.489,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:10 am,HARDWARE,31.6,9.144,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:11 am,HARDWARE,31.6,6.75,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:12 am,HARDWARE,31.6,8.791,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:13 am,HARDWARE,31.5,8.279,1.73,33.2,35,MODEL_NOT_FOUND,FAILURE,YES
15-05-2026, 10:55:14 am,HARDWARE,31.5,8.824,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:15 am,HARDWARE,31.5,5.414,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:16 am,HARDWARE,31.5,4.627,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:17 am,HARDWARE,31.5,9.788,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:18 am,HARDWARE,31.5,9.964,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:19 am,HARDWARE,31.5,5.53,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:20 am,HARDWARE,31.5,5.702,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:21 am,HARDWARE,31.5,8.557,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:22 am,HARDWARE,31.5,8.727,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:23 am,HARDWARE,31.5,7.757,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:24 am,HARDWARE,31.5,7.687,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:25 am,HARDWARE,31.5,8.56,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:26 am,HARDWARE,31.5,8.278,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:27 am,HARDWARE,31.5,6.085,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:28 am,HARDWARE,31.5,6.143,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:29 am,HARDWARE,31.4,9.511,1.6,33.2,35,MODEL_NOT_FOUND,FAILURE,YES
15-05-2026, 10:55:30 am,HARDWARE,31.4,8.996,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:31 am,HARDWARE,31.4,5.25,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:32 am,HARDWARE,31.4,5.97,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:33 am,HARDWARE,31.4,9.576,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:34 am,HARDWARE,31.4,9.087,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:35 am,HARDWARE,31.4,5.036,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:36 am,HARDWARE,31.4,5.637,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:37 am,HARDWARE,31.4,9.69,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:38 am,HARDWARE,31.4,4.58,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:39 am,HARDWARE,31.5,8.895,1.6,33.2,35,MODEL_NOT_FOUND,FAILURE,YES
15-05-2026, 10:55:40 am,HARDWARE,31.5,9.045,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:41 am,HARDWARE,31.4,9.056,1.6,33.2,35,MODEL_NOT_FOUND,FAILURE,YES
15-05-2026, 10:55:42 am,HARDWARE,31.4,9.092,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:43 am,HARDWARE,31.4,4.874,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:44 am,HARDWARE,31.4,4.855,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:45 am,HARDWARE,31.4,8.896,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:46 am,HARDWARE,31.4,8.872,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:47 am,HARDWARE,31.4,4.887,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:48 am,HARDWARE,31.4,4.944,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:49 am,HARDWARE,31.4,8.915,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:50 am,HARDWARE,31.4,9.034,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:51 am,HARDWARE,31.4,4.76,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:52 am,HARDWARE,31.4,4.301,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:53 am,HARDWARE,31.4,8.97,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:54 am,HARDWARE,31.4,9.502,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:55 am,HARDWARE,31.4,4.586,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:56 am,HARDWARE,31.4,3.891,1.6,33.2,39,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:57 am,HARDWARE,31.4,4.919,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:58 am,HARDWARE,31.4,4.527,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:55:59 am,HARDWARE,31.4,8.725,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:00 am,HARDWARE,31.4,8.521,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:01 am,HARDWARE,31.4,6.72,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:02 am,HARDWARE,31.4,8.142,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:03 am,HARDWARE,31.4,8.055,1.6,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:04 am,HARDWARE,31.4,8.176,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:05 am,HARDWARE,31.4,5.214,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:06 am,HARDWARE,31.4,4.899,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:07 am,HARDWARE,31.4,9.86,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:08 am,HARDWARE,31.4,9.358,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:09 am,HARDWARE,31.4,4.753,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:10 am,HARDWARE,31.4,5.668,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:11 am,HARDWARE,31.4,8.292,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:12 am,HARDWARE,31.4,7.746,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:13 am,HARDWARE,31.4,6.608,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:14 am,HARDWARE,31.4,6.46,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:15 am,HARDWARE,31.4,8.559,1.6,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:16 am,HARDWARE,31.4,8.607,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:17 am,HARDWARE,31.4,4.661,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:18 am,HARDWARE,31.4,4.646,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:19 am,HARDWARE,31.4,9.037,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:20 am,HARDWARE,31.4,9.015,1.73,33.7,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:21 am,HARDWARE,31.4,4.224,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
15-05-2026, 10:56:22 am,HARDWARE,31.4,4.196,1.73,33.2,35,MODEL_NOT_FOUND,NORMAL,NO
