Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
15-05-2026, 07:00:23 am,HARDWARE,26.5,10.457,1.07,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:24 am,HARDWARE,26.6,6.548,1.16,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:25 am,HARDWARE,26.7,6.463,1.2,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:26 am,HARDWARE,26.8,7.824,1.23,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:27 am,HARDWARE,26.8,7.06,1.23,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:28 am,HARDWARE,26.9,6.994,1.28,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:29 am,HARDWARE,27.0,4.067,1.3,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:30 am,HARDWARE,27.0,8.562,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:31 am,HARDWARE,27.2,5.707,1.38,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:32 am,HARDWARE,27.2,5.682,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:33 am,HARDWARE,27.4,4.723,1.36,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:34 am,HARDWARE,27.4,9.343,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:35 am,HARDWARE,27.4,7.206,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:36 am,HARDWARE,27.5,7.368,1.32,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:37 am,HARDWARE,27.6,6.161,1.31,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:38 am,HARDWARE,27.7,2.526,1.37,34.0,70,NORMAL,NORMAL,NO
15-05-2026, 07:00:39 am,HARDWARE,27.8,8.215,1.37,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:40 am,HARDWARE,27.9,5.431,1.42,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:41 am,HARDWARE,27.9,7.039,1.46,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:42 am,HARDWARE,28.0,3.616,1.41,34.0,48,NORMAL,NORMAL,NO
15-05-2026, 07:00:43 am,HARDWARE,28.1,5.045,1.44,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:44 am,HARDWARE,28.1,9.367,1.42,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:45 am,HARDWARE,28.1,5.7,1.41,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:46 am,HARDWARE,28.2,7.741,1.37,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:47 am,HARDWARE,28.3,9.167,1.42,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:48 am,HARDWARE,28.3,6.521,1.47,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:49 am,HARDWARE,28.3,5.355,1.53,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:50 am,HARDWARE,28.4,4.002,1.49,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:51 am,HARDWARE,28.4,4.469,1.46,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:52 am,HARDWARE,28.4,5.968,1.48,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:53 am,HARDWARE,28.5,4.914,1.51,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:54 am,HARDWARE,28.5,4.906,1.55,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:55 am,HARDWARE,28.6,8.539,1.54,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:56 am,HARDWARE,28.6,6.609,1.51,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:57 am,HARDWARE,28.7,4.35,1.54,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:58 am,HARDWARE,28.8,5.467,1.56,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:00:59 am,HARDWARE,28.8,6.513,1.56,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:00 am,HARDWARE,28.8,2.99,1.51,34.0,70,NORMAL,NORMAL,NO
15-05-2026, 07:01:01 am,HARDWARE,28.9,4.588,1.54,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:02 am,HARDWARE,29.0,6.912,1.51,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:03 am,HARDWARE,29.1,7.306,1.51,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:04 am,HARDWARE,29.1,4.79,1.47,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:05 am,HARDWARE,29.1,4.839,1.39,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:06 am,HARDWARE,29.1,7.408,1.42,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:07 am,HARDWARE,29.2,4.081,1.41,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:08 am,HARDWARE,29.3,5.973,1.42,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:09 am,HARDWARE,29.3,6.365,1.39,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:10 am,HARDWARE,29.3,6.625,1.37,34.1,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:11 am,HARDWARE,29.4,5.193,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:12 am,HARDWARE,29.4,1.903,1.33,34.1,70,NORMAL,NORMAL,NO
15-05-2026, 07:01:13 am,HARDWARE,29.5,6.051,1.3,34.1,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:14 am,HARDWARE,29.6,8.695,1.31,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:15 am,HARDWARE,29.6,7.631,1.3,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:16 am,HARDWARE,29.7,6.898,1.36,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:17 am,HARDWARE,29.7,8.756,1.31,34.1,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:18 am,HARDWARE,29.8,7.021,1.32,34.1,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:19 am,HARDWARE,29.7,5.814,1.32,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:20 am,HARDWARE,29.7,5.134,1.3,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:21 am,HARDWARE,29.7,6.117,1.31,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:22 am,HARDWARE,29.8,6.793,1.3,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:23 am,HARDWARE,29.8,5.499,1.35,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:24 am,HARDWARE,29.9,7.7,1.38,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:25 am,HARDWARE,30.0,8.398,1.39,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:26 am,HARDWARE,30.0,8.168,1.37,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:27 am,HARDWARE,30.0,5.426,1.39,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:28 am,HARDWARE,30.0,4.474,1.4,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:29 am,HARDWARE,30.0,5.46,1.39,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:30 am,HARDWARE,30.1,3.739,1.33,34.0,44,NORMAL,NORMAL,NO
15-05-2026, 07:01:31 am,HARDWARE,30.0,5.631,1.33,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:32 am,HARDWARE,30.1,4.974,1.37,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:33 am,HARDWARE,30.1,5.651,1.34,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:34 am,HARDWARE,30.1,7.48,1.38,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:35 am,HARDWARE,30.1,6.673,1.19,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:36 am,HARDWARE,30.1,6.149,1.0,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:37 am,HARDWARE,30.1,5.478,0.83,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:38 am,HARDWARE,30.1,5.063,0.69,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:01:39 am,HARDWARE,30.1,4.617,0.6,34.0,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:00 am,HARDWARE,9.2,1.341,0.35,33.7,70,NORMAL,NORMAL,NO
15-05-2026, 07:02:01 am,HARDWARE,16.6,1.863,0.58,33.7,70,NORMAL,NORMAL,NO
15-05-2026, 07:02:02 am,HARDWARE,22.2,2.538,0.86,33.7,70,NORMAL,FAILURE,YES
15-05-2026, 07:02:03 am,HARDWARE,25.9,2.711,1.0,33.7,70,NORMAL,NORMAL,NO
15-05-2026, 07:02:04 am,HARDWARE,25.9,2.596,1.0,33.7,70,NORMAL,NORMAL,NO
15-05-2026, 07:02:05 am,HARDWARE,26.0,4.322,0.98,33.7,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:06 am,HARDWARE,26.0,4.027,0.96,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:07 am,HARDWARE,26.1,7.505,1.0,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:08 am,HARDWARE,26.3,4.085,1.02,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:09 am,HARDWARE,26.3,3.316,0.98,33.6,59,NORMAL,NORMAL,NO
15-05-2026, 07:02:10 am,HARDWARE,26.4,4.285,1.06,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:11 am,HARDWARE,26.4,7.675,1.05,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:12 am,HARDWARE,26.5,3.877,1.08,33.6,39,NORMAL,NORMAL,NO
15-05-2026, 07:02:13 am,HARDWARE,26.5,6.417,1.09,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:14 am,HARDWARE,26.6,5.305,1.15,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:15 am,HARDWARE,26.6,5.484,1.17,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:16 am,HARDWARE,26.7,6.915,1.17,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:17 am,HARDWARE,26.8,5.621,1.18,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:18 am,HARDWARE,26.8,4.889,1.23,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:19 am,HARDWARE,26.9,8.774,1.25,33.6,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:20 am,HARDWARE,27.0,7.13,1.26,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:21 am,HARDWARE,27.1,6.363,1.23,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:22 am,HARDWARE,27.2,5.218,1.23,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:23 am,HARDWARE,27.3,4.87,1.22,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:24 am,HARDWARE,27.4,4.495,1.22,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:25 am,HARDWARE,27.4,5.574,1.23,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:26 am,HARDWARE,27.4,4.045,1.19,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:27 am,HARDWARE,27.5,7.485,1.18,33.5,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:28 am,HARDWARE,27.6,4.495,1.18,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:29 am,HARDWARE,27.6,6.76,1.21,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:30 am,HARDWARE,27.6,5.624,1.19,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:31 am,HARDWARE,27.7,8.209,1.2,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:32 am,HARDWARE,27.7,5.878,1.18,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:33 am,HARDWARE,27.8,3.974,1.18,33.4,36,NORMAL,NORMAL,NO
15-05-2026, 07:02:34 am,HARDWARE,27.8,2.299,1.16,33.4,70,NORMAL,NORMAL,NO
15-05-2026, 07:02:35 am,HARDWARE,27.9,7.366,1.12,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:36 am,HARDWARE,27.9,7.29,1.14,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:37 am,HARDWARE,28.0,5.173,1.14,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:38 am,HARDWARE,28.1,9.492,1.16,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:39 am,HARDWARE,28.2,8.092,1.16,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:40 am,HARDWARE,28.3,4.15,1.14,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:41 am,HARDWARE,28.3,6.982,1.15,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:42 am,HARDWARE,28.4,7.489,1.09,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:43 am,HARDWARE,28.5,3.062,1.08,33.4,68,NORMAL,NORMAL,NO
15-05-2026, 07:02:44 am,HARDWARE,28.6,5.883,1.08,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:45 am,HARDWARE,28.6,7.168,1.07,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:46 am,HARDWARE,28.6,6.684,1.08,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:47 am,HARDWARE,28.6,3.306,1.06,33.4,59,NORMAL,NORMAL,NO
15-05-2026, 07:02:48 am,HARDWARE,28.5,4.381,1.09,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:49 am,HARDWARE,28.6,5.853,1.13,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:50 am,HARDWARE,28.6,7.842,1.14,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:51 am,HARDWARE,28.7,6.918,1.14,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:52 am,HARDWARE,28.7,7.613,1.09,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:53 am,HARDWARE,28.7,8.156,1.07,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:54 am,HARDWARE,28.8,5.513,1.06,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:55 am,HARDWARE,28.9,7.03,0.99,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:56 am,HARDWARE,28.9,4.815,0.97,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:57 am,HARDWARE,29.0,7.169,0.95,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:02:58 am,HARDWARE,29.0,3.462,1.0,33.4,54,NORMAL,NORMAL,NO
15-05-2026, 07:02:59 am,HARDWARE,29.1,9.135,1.03,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:00 am,HARDWARE,29.1,4.348,1.02,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:01 am,HARDWARE,29.2,6.865,0.93,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:02 am,HARDWARE,29.3,8.068,0.92,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:03 am,HARDWARE,29.4,7.471,0.93,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:04 am,HARDWARE,29.5,4.032,0.99,33.4,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:05 am,HARDWARE,29.5,4.932,0.96,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:06 am,HARDWARE,29.5,6.861,0.91,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:07 am,HARDWARE,29.5,6.641,0.9,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:08 am,HARDWARE,29.6,4.642,0.9,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:09 am,HARDWARE,29.6,4.036,0.91,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:10 am,HARDWARE,29.6,5.338,0.94,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:11 am,HARDWARE,29.6,2.74,0.95,33.3,70,NORMAL,NORMAL,NO
15-05-2026, 07:03:12 am,HARDWARE,29.6,3.1,0.95,33.3,67,NORMAL,NORMAL,NO
15-05-2026, 07:03:13 am,HARDWARE,29.6,7.008,0.97,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:14 am,HARDWARE,29.6,6.634,0.95,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:15 am,HARDWARE,29.7,8.648,0.95,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:16 am,HARDWARE,29.7,5.854,0.91,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:17 am,HARDWARE,29.8,5.244,0.96,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:18 am,HARDWARE,29.7,7.292,1.0,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:19 am,HARDWARE,29.9,6.154,1.0,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:20 am,HARDWARE,29.9,5.679,1.0,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:21 am,HARDWARE,29.8,9.0,1.02,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:22 am,HARDWARE,29.8,5.411,1.01,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:23 am,HARDWARE,29.8,1.057,1.01,33.3,70,NORMAL,NORMAL,NO
15-05-2026, 07:03:24 am,HARDWARE,29.8,4.705,1.02,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:25 am,HARDWARE,29.8,4.648,1.03,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:26 am,HARDWARE,29.7,10.222,1.04,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:27 am,HARDWARE,29.8,6.76,1.1,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:28 am,HARDWARE,29.8,6.217,1.09,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:29 am,HARDWARE,29.7,5.923,1.08,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:30 am,HARDWARE,29.7,8.382,1.08,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:31 am,HARDWARE,29.8,9.488,1.08,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:32 am,HARDWARE,29.8,6.608,1.14,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:33 am,HARDWARE,29.8,2.839,1.12,33.3,70,NORMAL,NORMAL,NO
15-05-2026, 07:03:34 am,HARDWARE,29.7,4.848,1.11,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:35 am,HARDWARE,29.8,5.877,1.17,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:36 am,HARDWARE,29.9,6.632,1.22,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:37 am,HARDWARE,30.0,7.476,1.25,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:38 am,HARDWARE,29.9,7.32,1.25,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:39 am,HARDWARE,30.0,8.176,1.24,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:40 am,HARDWARE,30.0,8.811,1.23,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:41 am,HARDWARE,29.9,9.181,1.3,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:42 am,HARDWARE,29.9,9.943,1.32,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:43 am,HARDWARE,30.0,9.514,1.37,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:44 am,HARDWARE,30.0,9.693,1.3,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:45 am,HARDWARE,30.2,9.582,1.35,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:46 am,HARDWARE,30.2,10.011,1.4,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:47 am,HARDWARE,30.1,9.802,1.35,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:48 am,HARDWARE,30.1,10.08,1.3,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:49 am,HARDWARE,30.1,9.874,1.36,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:50 am,HARDWARE,30.2,9.507,1.36,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:51 am,HARDWARE,30.3,9.411,1.23,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:52 am,HARDWARE,30.2,9.907,1.2,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:53 am,HARDWARE,30.2,9.808,1.21,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:54 am,HARDWARE,30.3,10.054,1.16,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:03:55 am,HARDWARE,30.3,11.53,1.17,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:03:56 am,HARDWARE,30.3,13.919,1.19,33.3,35,FAILURE,NORMAL,YES
15-05-2026, 07:03:57 am,HARDWARE,30.2,12.809,1.2,33.3,35,FAILURE,NORMAL,YES
15-05-2026, 07:03:58 am,HARDWARE,30.3,13.147,1.27,33.3,35,FAILURE,NORMAL,YES
15-05-2026, 07:03:59 am,HARDWARE,30.4,13.281,1.28,33.3,35,FAILURE,NORMAL,YES
15-05-2026, 07:04:00 am,HARDWARE,30.3,10.495,1.28,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:04:01 am,HARDWARE,30.4,11.498,1.3,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:04:02 am,HARDWARE,30.4,11.599,1.37,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:04:03 am,HARDWARE,30.4,10.192,1.38,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:04 am,HARDWARE,30.4,6.053,1.37,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:05 am,HARDWARE,30.4,4.326,1.36,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:06 am,HARDWARE,30.3,5.967,1.33,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:07 am,HARDWARE,30.3,6.149,1.38,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:08 am,HARDWARE,30.3,5.529,1.39,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:09 am,HARDWARE,30.3,8.809,1.41,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:10 am,HARDWARE,30.3,6.013,1.43,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:11 am,HARDWARE,30.4,7.649,1.44,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:12 am,HARDWARE,30.4,7.421,1.47,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:13 am,HARDWARE,30.4,5.589,1.45,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:14 am,HARDWARE,30.4,8.252,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:15 am,HARDWARE,30.4,7.412,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:16 am,HARDWARE,30.4,6.094,1.49,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:17 am,HARDWARE,30.4,6.313,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:18 am,HARDWARE,30.5,8.284,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:19 am,HARDWARE,30.5,4.411,1.48,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:20 am,HARDWARE,30.5,7.681,1.51,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:21 am,HARDWARE,30.5,6.51,1.54,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:22 am,HARDWARE,30.4,7.708,1.54,33.3,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:23 am,HARDWARE,30.5,9.72,1.55,33.3,35,WARNING,NORMAL,NO
15-05-2026, 07:04:24 am,HARDWARE,30.5,7.622,1.53,33.2,35,NORMAL,NORMAL,NO
15-05-2026, 07:04:25 am,HARDWARE,30.5,2.79,1.51,33.3,70,NORMAL,NORMAL,NO
15-05-2026, 07:04:26 am,HARDWARE,30.5,5.711,1.51,33.3,35,NORMAL,NORMAL,NO
