Timestamp,Mode,Oil_Temp_C,Vibration_g,Flow_Lmin,Ambient_Temp_C,Health_Index,ML_Vib_Status,ML_Temp_Status,ML_Failure_Risk
14-05-2026, 09:31:06 am,HARDWARE,30.8,6.625,2.03,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:07 am,HARDWARE,30.9,6.103,1.99,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:08 am,HARDWARE,30.9,6.789,1.92,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:09 am,HARDWARE,30.9,4.978,1.91,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:10 am,HARDWARE,30.9,5.889,1.92,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:11 am,HARDWARE,30.9,7.326,1.9,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:12 am,HARDWARE,30.8,4.114,1.85,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:13 am,HARDWARE,30.8,6.479,1.81,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:14 am,HARDWARE,30.8,6.896,1.83,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:15 am,HARDWARE,30.8,2.483,1.86,33.8,70,NORMAL,NORMAL,NO
14-05-2026, 09:31:16 am,HARDWARE,30.8,7.48,1.91,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:17 am,HARDWARE,30.8,5.914,1.88,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:18 am,HARDWARE,30.8,3.615,1.94,33.8,48,NORMAL,NORMAL,NO
14-05-2026, 09:31:19 am,HARDWARE,30.9,5.974,1.97,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:20 am,HARDWARE,30.9,3.202,2.0,33.8,63,NORMAL,NORMAL,NO
14-05-2026, 09:31:21 am,HARDWARE,30.9,1.323,2.02,33.8,70,NORMAL,NORMAL,NO
14-05-2026, 09:31:22 am,HARDWARE,31.0,2.727,2.01,33.8,70,NORMAL,NORMAL,NO
14-05-2026, 09:31:23 am,HARDWARE,30.9,3.79,2.01,33.8,42,NORMAL,NORMAL,NO
14-05-2026, 09:31:24 am,HARDWARE,30.8,9.957,1.97,33.8,35,WARNING,NORMAL,NO
14-05-2026, 09:31:25 am,HARDWARE,30.8,4.955,1.96,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:26 am,HARDWARE,30.8,4.152,2.01,33.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:27 am,HARDWARE,30.9,5.866,2.01,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:28 am,HARDWARE,30.8,8.37,1.97,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:29 am,HARDWARE,30.7,7.426,2.01,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:30 am,HARDWARE,30.7,6.766,2.04,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:31 am,HARDWARE,30.7,5.876,2.05,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:32 am,HARDWARE,30.8,5.403,2.04,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:33 am,HARDWARE,30.8,6.986,2.01,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:34 am,HARDWARE,30.8,4.008,2.02,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:35 am,HARDWARE,30.9,9.147,2.07,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:36 am,HARDWARE,30.8,5.086,1.99,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:37 am,HARDWARE,30.9,2.893,2.01,33.7,70,NORMAL,NORMAL,NO
14-05-2026, 09:31:38 am,HARDWARE,31.0,10.244,2.0,33.7,35,WARNING,NORMAL,NO
14-05-2026, 09:31:39 am,HARDWARE,31.0,3.888,2.0,33.7,39,NORMAL,NORMAL,NO
14-05-2026, 09:31:40 am,HARDWARE,31.0,3.532,1.99,33.7,51,NORMAL,NORMAL,NO
14-05-2026, 09:31:41 am,HARDWARE,31.1,5.682,2.03,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:42 am,HARDWARE,31.0,4.456,2.04,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:43 am,HARDWARE,31.0,7.82,2.04,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:44 am,HARDWARE,31.0,5.278,2.02,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:45 am,HARDWARE,30.9,5.455,2.0,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:46 am,HARDWARE,30.9,6.302,1.98,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:47 am,HARDWARE,30.9,6.133,1.98,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:48 am,HARDWARE,31.0,5.783,1.99,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:49 am,HARDWARE,31.1,5.503,2.05,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:50 am,HARDWARE,31.1,5.159,2.03,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:51 am,HARDWARE,31.0,3.824,2.02,33.7,41,NORMAL,NORMAL,NO
14-05-2026, 09:31:52 am,HARDWARE,31.0,6.82,2.01,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:53 am,HARDWARE,31.0,6.35,2.01,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:54 am,HARDWARE,30.9,5.702,2.05,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:55 am,HARDWARE,31.0,7.002,2.06,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:56 am,HARDWARE,31.0,5.269,2.11,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:57 am,HARDWARE,31.0,5.718,2.13,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:31:58 am,HARDWARE,31.0,2.799,2.1,33.7,70,NORMAL,NORMAL,NO
14-05-2026, 09:31:59 am,HARDWARE,31.0,4.391,2.11,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:00 am,HARDWARE,31.0,5.322,2.07,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:01 am,HARDWARE,31.0,5.245,2.07,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:02 am,HARDWARE,31.0,6.538,2.1,33.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:03 am,HARDWARE,31.0,7.411,2.03,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:04 am,HARDWARE,31.0,6.537,2.06,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:05 am,HARDWARE,31.0,6.306,2.06,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:06 am,HARDWARE,31.0,5.597,2.06,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:07 am,HARDWARE,31.0,4.05,2.04,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:08 am,HARDWARE,31.0,4.685,2.1,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:09 am,HARDWARE,31.0,5.172,2.08,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:10 am,HARDWARE,31.0,8.839,2.12,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:11 am,HARDWARE,31.0,5.045,2.1,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:12 am,HARDWARE,31.0,6.44,2.13,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:13 am,HARDWARE,31.0,6.553,2.11,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:14 am,HARDWARE,31.0,6.789,2.08,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:15 am,HARDWARE,31.0,6.144,1.73,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:16 am,HARDWARE,31.1,5.919,1.44,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:17 am,HARDWARE,31.1,5.48,1.18,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:18 am,HARDWARE,31.1,4.944,1.02,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:32:19 am,HARDWARE,31.0,4.699,0.89,33.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:00 am,HARDWARE,9.8,0.467,0.23,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:01 am,HARDWARE,17.5,1.476,0.53,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:02 am,HARDWARE,23.2,2.145,0.79,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:03 am,HARDWARE,27.1,2.583,0.84,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:04 am,HARDWARE,29.6,2.633,0.95,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:05 am,HARDWARE,29.7,7.423,0.94,32.5,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:06 am,HARDWARE,29.7,5.83,0.97,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:07 am,HARDWARE,29.9,6.826,0.98,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:08 am,HARDWARE,29.9,5.067,1.02,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:09 am,HARDWARE,30.0,7.031,1.06,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:10 am,HARDWARE,30.1,6.327,1.11,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:11 am,HARDWARE,30.2,5.636,1.15,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:12 am,HARDWARE,30.3,8.349,1.15,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:13 am,HARDWARE,30.3,10.914,1.17,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:14 am,HARDWARE,30.4,5.784,1.21,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:15 am,HARDWARE,30.4,2.79,1.22,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:16 am,HARDWARE,30.5,4.7,1.19,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:17 am,HARDWARE,30.5,3.807,1.15,32.6,42,NORMAL,NORMAL,NO
14-05-2026, 09:33:18 am,HARDWARE,30.5,6.012,1.15,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:19 am,HARDWARE,30.6,2.15,1.13,32.6,70,NORMAL,NORMAL,NO
14-05-2026, 09:33:20 am,HARDWARE,30.6,6.874,1.11,32.6,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:21 am,HARDWARE,30.6,6.9,1.11,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:22 am,HARDWARE,30.6,8.776,1.1,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:23 am,HARDWARE,30.7,3.901,1.12,32.7,38,NORMAL,NORMAL,NO
14-05-2026, 09:33:24 am,HARDWARE,30.7,6.948,1.14,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:25 am,HARDWARE,30.7,6.183,1.16,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:26 am,HARDWARE,30.7,8.434,1.22,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:27 am,HARDWARE,30.8,7.186,1.25,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:28 am,HARDWARE,30.8,6.042,1.24,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:29 am,HARDWARE,30.8,6.459,1.24,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:30 am,HARDWARE,30.9,7.963,1.27,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:31 am,HARDWARE,30.9,6.372,1.29,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:32 am,HARDWARE,30.9,5.826,1.29,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:33 am,HARDWARE,30.9,8.438,1.32,32.7,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:34 am,HARDWARE,30.9,8.047,1.37,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:35 am,HARDWARE,31.0,6.081,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:36 am,HARDWARE,31.0,6.187,1.42,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:37 am,HARDWARE,31.0,6.038,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:38 am,HARDWARE,31.0,6.511,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:39 am,HARDWARE,31.0,6.61,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:40 am,HARDWARE,31.0,6.586,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:41 am,HARDWARE,31.1,4.799,1.37,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:42 am,HARDWARE,31.2,5.536,1.36,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:43 am,HARDWARE,31.2,5.892,1.34,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:44 am,HARDWARE,31.2,5.497,1.36,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:45 am,HARDWARE,31.3,6.587,1.35,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:46 am,HARDWARE,31.3,6.819,1.32,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:47 am,HARDWARE,31.3,4.721,1.36,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:48 am,HARDWARE,31.2,4.941,1.35,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:49 am,HARDWARE,31.2,8.371,1.39,32.8,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:50 am,HARDWARE,31.3,12.264,1.32,32.8,35,FAILURE,NORMAL,YES
14-05-2026, 09:33:51 am,HARDWARE,31.3,6.66,1.31,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:52 am,HARDWARE,31.4,9.155,1.31,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:53 am,HARDWARE,31.4,8.558,1.33,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:54 am,HARDWARE,31.4,5.617,1.28,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:55 am,HARDWARE,31.5,4.403,1.25,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:56 am,HARDWARE,31.5,5.715,1.31,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:57 am,HARDWARE,31.6,6.439,1.32,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:58 am,HARDWARE,31.6,6.284,1.34,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:33:59 am,HARDWARE,31.7,6.755,1.37,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:00 am,HARDWARE,31.7,8.807,1.4,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:01 am,HARDWARE,31.7,6.969,1.38,32.9,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:02 am,HARDWARE,31.7,6.754,1.35,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:03 am,HARDWARE,31.6,6.17,1.39,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:04 am,HARDWARE,31.6,5.624,1.41,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:05 am,HARDWARE,31.6,4.651,1.45,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:06 am,HARDWARE,31.6,6.757,1.49,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:07 am,HARDWARE,31.5,3.537,1.5,33.0,51,NORMAL,NORMAL,NO
14-05-2026, 09:34:08 am,HARDWARE,31.5,4.679,1.47,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:09 am,HARDWARE,31.5,4.877,1.48,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:10 am,HARDWARE,31.5,5.588,1.48,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:11 am,HARDWARE,31.6,4.727,1.46,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:12 am,HARDWARE,31.6,3.45,1.48,33.0,54,NORMAL,NORMAL,NO
14-05-2026, 09:34:13 am,HARDWARE,31.6,6.743,1.49,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:14 am,HARDWARE,31.6,6.622,1.51,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:15 am,HARDWARE,31.6,5.219,1.53,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:16 am,HARDWARE,31.7,5.747,1.53,33.0,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:17 am,HARDWARE,31.7,4.25,1.47,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:18 am,HARDWARE,31.7,3.745,1.54,33.1,44,NORMAL,NORMAL,NO
14-05-2026, 09:34:19 am,HARDWARE,31.7,5.544,1.57,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:20 am,HARDWARE,31.6,5.922,1.52,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:21 am,HARDWARE,31.6,5.461,1.54,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:22 am,HARDWARE,31.8,6.481,1.55,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:23 am,HARDWARE,31.8,6.399,1.55,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:24 am,HARDWARE,31.8,7.589,1.6,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:25 am,HARDWARE,31.8,4.148,1.62,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:26 am,HARDWARE,31.9,4.3,1.64,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:27 am,HARDWARE,31.9,3.596,1.69,33.1,49,NORMAL,NORMAL,NO
14-05-2026, 09:34:28 am,HARDWARE,31.9,2.182,1.68,33.1,70,NORMAL,NORMAL,NO
14-05-2026, 09:34:29 am,HARDWARE,31.9,4.128,1.63,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:30 am,HARDWARE,31.9,5.52,1.68,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:31 am,HARDWARE,32.0,7.103,1.67,33.1,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:32 am,HARDWARE,32.0,4.969,1.67,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:33 am,HARDWARE,32.0,7.256,1.64,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:34 am,HARDWARE,32.0,5.808,1.62,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:35 am,HARDWARE,32.0,5.977,1.68,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:36 am,HARDWARE,32.0,5.779,1.71,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:37 am,HARDWARE,32.0,8.618,1.75,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:38 am,HARDWARE,32.0,7.084,1.77,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:39 am,HARDWARE,32.0,9.627,1.81,33.2,35,WARNING,NORMAL,NO
14-05-2026, 09:34:40 am,HARDWARE,32.1,8.337,1.83,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:41 am,HARDWARE,32.0,4.698,1.87,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:42 am,HARDWARE,32.0,7.923,1.88,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:43 am,HARDWARE,32.0,5.361,1.84,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:44 am,HARDWARE,32.0,5.962,1.85,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:45 am,HARDWARE,32.0,7.985,1.84,33.2,35,NORMAL,NORMAL,NO
14-05-2026, 09:34:46 am,HARDWARE,32.1,6.672,1.78,33.2,35,NORMAL,NORMAL,NO
